Unnamed: 0	Virus Strain Name	Accession_ID	Lineage	Sample_Collection_Date	country	province	city	merged_lineage	date
35192	hCoV-19/Gansu/GSCDC-0363/2023	EPI_ISL_17998842	FL.4	5/22/2023	China	Gansu		XBB.1.9*	2023-05-22
35205	hCoV-19/Jiangsu/HACDC-141/2023	EPI_ISL_17988173	FR.1	5/22/2023	China	Jiangsu		BA.2.75*	2023-05-22
35208	hCoV-19/Jiangsu/CZCDC-115/2023	EPI_ISL_17988163	XBB.1.16	5/22/2023	China	Jiangsu		XBB.1.16*	2023-05-22
35223	hCoV-19/Jiangsu/SZCDC-598/2023	EPI_ISL_17978429	FE.1.1	5/22/2023	China	Jiangsu		Others	2023-05-22
35224	hCoV-19/Jiangsu/SZCDC-583/2023	EPI_ISL_17978427	XBB.1.16.1	5/22/2023	China	Jiangsu		XBB.1.16*	2023-05-22
35252	hCoV-19/Shanghai/SCDC-XG05-6235/2023	EPI_ISL_17795331	BN.1.2	5/22/2023	China	Shanghai		BA.2.75*	2023-05-22
35266	hCoV-19/Jiangxi/JXYC-483/2023	EPI_ISL_17794953	FR.1	5/22/2023	China	Jiangxi		BA.2.75*	2023-05-22
35270	hCoV-19/Jiangxi/JXSR-070/2023	EPI_ISL_17794852	XBB.1.5.24	5/22/2023	China	Jiangxi		XBB.1.5*	2023-05-22
35274	hCoV-19/Jiangxi/JXNC-288/2023	EPI_ISL_17794754	XBB.1.5.42	5/22/2023	China	Jiangxi		XBB.1.5*	2023-05-22
35286	hCoV-19/Qinghai/QHCDC-QHSYY-400/2023	EPI_ISL_17770418	FL.4	5/22/2023	China	Qinghai		XBB.1.9*	2023-05-22
35310	hCoV-19/Shanghai/SCDC-HG0524-1168/2023	EPI_ISL_17770103	XBB.1.16	5/22/2023	China	Shanghai		XBB.1.16*	2023-05-22
35375	hCoV-19/Shanghai/SCDC-HG0524-1097/2023	EPI_ISL_17770037	FU.1	5/22/2023	China	Shanghai		XBB.1.16*	2023-05-22
35398	hCoV-19/Heilongjiang/HLJCDC-1268/2023	EPI_ISL_17739784	BN.1.2.3	5/22/2023	China	Heilongjiang		BA.2.75*	2023-05-22
35402	hCoV-19/Heilongjiang/HLJCDC-1258/2023	EPI_ISL_17739734	XBB.1.16	5/22/2023	China	Heilongjiang		XBB.1.16*	2023-05-22
35409	hCoV-19/Heilongjiang/HLJCDC-1241/2023	EPI_ISL_17739684	XBB.1.16.1	5/22/2023	China	Heilongjiang		XBB.1.16*	2023-05-22
35412	hCoV-19/Heilongjiang/HLJCDC-1280/2023	EPI_ISL_17739666	XBB.1.16	5/22/2023	China	Heilongjiang		XBB.1.16*	2023-05-22
35429	hCoV-19/Sichuan/GYCDC-CX111/2023	EPI_ISL_17735959	BN.1.2.3	5/22/2023	China	Sichuan	Guangyuan	BA.2.75*	2023-05-22
35430	hCoV-19/Sichuan/GYCDC-CX100/2023	EPI_ISL_17735956	XBB.1.5.24	5/22/2023	China	Sichuan	Guangyuan	XBB.1.5*	2023-05-22
35439	hCoV-19/Beijing/HDCDC-0524005/2023	EPI_ISL_17703753	XBB.1.9.2	5/22/2023	China	Beijing		XBB.1.9*	2023-05-22
35447	SARS-CoV-2/human/CHN/XJCDCAKS-071/2023	EPI_ISL_17836421	EG.5.1	5/22/2023	China	Xinjiang		XBB.1.9*	2023-05-22
35463	SARS-CoV-2/human/CHN/YNCDC-0914/2023	EPI_ISL_17778704	FR.1	5/22/2023	China	Yunnan		BA.2.75*	2023-05-22
35673	hCoV-19/Gansu/TSCDC-071115/2023	EPI_ISL_18040214	FR.1.3	5/23/2023	China	Gansu	Tianshui	BA.2.75*	2023-05-23
35684	hCoV-19/Taiwan/CDC-F82928/2023	EPI_ISL_18014679	FL.15	5/23/2023	China	Taiwan		XBB.1.9*	2023-05-23
35693	hCoV-19/Gansu/GSCDC-0340/2023	EPI_ISL_17998821	FL.2.3	5/23/2023	China	Gansu		XBB.1.9*	2023-05-23
35703	hCoV-19/Sichuan/MSCDC-13/2023	EPI_ISL_17978565	XBB.1.16	5/23/2023	China	Sichuan	Meishan	XBB.1.16*	2023-05-23
35715	hCoV-19/Henan/SQCDC-0038/2023	EPI_ISL_17957167	FR.1	5/23/2023	China	Henan	Shangqiu	BA.2.75*	2023-05-23
35716	hCoV-19/Gansu/BYCDC074/2023	EPI_ISL_17951245	XBB.1.16.1	5/23/2023	China	Gansu	Baiyin	XBB.1.16*	2023-05-23
35719	hCoV-19/Yunnan/YNCDC-1279/2023	EPI_ISL_17830392	XBB.1.5.24	5/23/2023	China	Yunnan		XBB.1.5*	2023-05-23
35725	hCoV-19/Henan/XYCDC-0116/2023	EPI_ISL_17816959	FR.1	5/23/2023	China	Henan		BA.2.75*	2023-05-23
35737	hCoV-19/Fujian/FCDC-QZ05S077/2023	EPI_ISL_17801942	FU.1	5/23/2023	China	Fujian	Quanzhou	XBB.1.16*	2023-05-23
35759	hCoV-19/Jiangxi/JXSR-075/2023	EPI_ISL_17794857	XBB.1.5.24	5/23/2023	China	Jiangxi		XBB.1.5*	2023-05-23
35760	hCoV-19/Jiangxi/JXSR-074/2023	EPI_ISL_17794856	FR.1	5/23/2023	China	Jiangxi		BA.2.75*	2023-05-23
35778	hCoV-19/Qinghai/QHCDC-QHSYY-418/2023	EPI_ISL_17770420	XBB.1.5	5/23/2023	China	Qinghai		XBB.1.5*	2023-05-23
35800	hCoV-19/Heilongjiang/HLJCDC-1318/2023	EPI_ISL_17739862	XBB.1.9.1	5/23/2023	China	Heilongjiang		XBB.1.9*	2023-05-23
35815	hCoV-19/Heilongjiang/HLJCDC-1248/2023	EPI_ISL_17739743	XBB.1.9.1	5/23/2023	China	Heilongjiang		XBB.1.9*	2023-05-23
35818	hCoV-19/Heilongjiang/HLJCDC-1246/2023	EPI_ISL_17739731	BN.1.2.3	5/23/2023	China	Heilongjiang		BA.2.75*	2023-05-23
35819	hCoV-19/Heilongjiang/HLJCDC-1247/2023	EPI_ISL_17739715	XBB.1.5.24	5/23/2023	China	Heilongjiang		XBB.1.5*	2023-05-23
35850	SARS-CoV-2/human/CHN/XJCDCTC-089/2023	EPI_ISL_17836272	XBB.1.5.24	5/23/2023	China	Xinjiang		XBB.1.5*	2023-05-23
35857	SARS-CoV-2/human/CHN/XJCDCAKS-074/2023	EPI_ISL_17836418	FL.5	5/23/2023	China	Xinjiang		XBB.1.9*	2023-05-23
36191	hCoV-19/Henan/XXCDC-053101/2023	EPI_ISL_18217156	XBB.1	5/24/2023	China	Henan		Others	2023-05-24
36200	hCoV-19/Anhui/WHCDC-207-3/2023	EPI_ISL_18013153	XBB.1.5.24	5/24/2023	China	Anhui	Wuhu	XBB.1.5*	2023-05-24
36201	hCoV-19/Gansu/GSCDC-0346/2023	EPI_ISL_17998827	EG.5.1.1	5/24/2023	China	Gansu		XBB.1.9*	2023-05-24
36206	hCoV-19/Jiangsu/XZCDC-488/2023	EPI_ISL_17988282	GF.1	5/24/2023	China	Jiangsu		XBB.1.5*	2023-05-24
36211	hCoV-19/Henan/SMXCDC061006/2023	EPI_ISL_17978676	GF.1	5/24/2023	China	Henan	Sanmenxia	XBB.1.5*	2023-05-24
36227	hCoV-19/Henan/SQCDC-0052/2023	EPI_ISL_17957181	FR.1	5/24/2023	China	Henan	Shangqiu	BA.2.75*	2023-05-24
36229	hCoV-19/Henan/SQCDC-0045/2023	EPI_ISL_17957174	EG.5.1	5/24/2023	China	Henan	Shangqiu	XBB.1.9*	2023-05-24
36233	hCoV-19/Henan/SQCDC-0041/2023	EPI_ISL_17957170	XBB.1.5.15	5/24/2023	China	Henan	Shangqiu	XBB.1.5*	2023-05-24
36240	hCoV-19/Sichuan/LZCDC-XG091/2023	EPI_ISL_17850752	FY.3	5/24/2023	China	Sichuan	Luzhou	XBB.1.22*	2023-05-24
36251	hCoV-19/Sichuan/YBCDC-XGCX236/2023	EPI_ISL_17808218	XBB.1.9.1	5/24/2023	China	Sichuan	Yibin	XBB.1.9*	2023-05-24
36258	hCoV-19/Sichuan/YBCDC-XGCX227/2023	EPI_ISL_17808209	XBB.1.9.1	5/24/2023	China	Sichuan	Yibin	XBB.1.9*	2023-05-24
36269	hCoV-19/Hubei/HCDC-HS1950/2023	EPI_ISL_17801813	FY.3	5/24/2023	China	Hubei	Huangshi	XBB.1.22*	2023-05-24
36294	hCoV-19/Shanghai/SCDC-XG05-6735/2023	EPI_ISL_17795414	EU.1.1	5/24/2023	China	Shanghai		XBB.1.5*	2023-05-24
36304	hCoV-19/Shanghai/SCDC-XG05-6572/2023	EPI_ISL_17795399	FR.1.1	5/24/2023	China	Shanghai		BA.2.75*	2023-05-24
36328	hCoV-19/Jiangxi/JXSR-077/2023	EPI_ISL_17794859	FY.3	5/24/2023	China	Jiangxi		XBB.1.22*	2023-05-24
36334	hCoV-19/Qinghai/QHCDC-QHSYY-427/2023	EPI_ISL_17770421	FU.1	5/24/2023	China	Qinghai		XBB.1.16*	2023-05-24
36358	hCoV-19/Hong Kong/VB079279/2023	EPI_ISL_17762928	XBB.1.5.7	5/24/2023	China	Hong Kong		XBB.1.5*	2023-05-24
36380	SARS-CoV-2/human/CHN/YNCDC-1224/2023	EPI_ISL_17808376	XBB.1.16	5/24/2023	China	Yunnan		XBB.1.16*	2023-05-24
36388	SARS-CoV-2/human/CHN/YNCDC-1046/2023	EPI_ISL_17778660	FE.1.1	5/24/2023	China	Yunnan		Others	2023-05-24
36395	SARS-CoV-2/human/CHN/YNCDC-0982/2023	EPI_ISL_17778705	XBB.1.5.24	5/24/2023	China	Yunnan		XBB.1.5*	2023-05-24
36396	SARS-CoV-2/human/CHN/YNCDC-0975/2023	EPI_ISL_17778653	XBB.1.16	5/24/2023	China	Yunnan		XBB.1.16*	2023-05-24
36605	hCoV-19/Jiangsu/NJCDC-389/2023	EPI_ISL_17988189	FE.1.1	5/25/2023	China	Jiangsu		Others	2023-05-25
36614	hCoV-19/Hong Kong/VB23081575/2023	EPI_ISL_17815532	XBB.1.24.1	5/25/2023	China	Hong Kong		Others	2023-05-25
36674	hCoV-19/Shanghai/SCDC-HG0529-1255/2023	EPI_ISL_17795104	XBL.3	5/25/2023	China	Shanghai		Others	2023-05-25
36698	hCoV-19/Heilongjiang/HLJCDC-1296/2023	EPI_ISL_17739687	XBB.1.5.24	5/25/2023	China	Heilongjiang		XBB.1.5*	2023-05-25
36713	SARS-CoV-2/human/CHN/ZMDCDC-162/2023	EPI_ISL_17817009	XBB.1.5.15	5/25/2023	China	Henan	Zhumadian	XBB.1.5*	2023-05-25
36715	SARS-CoV-2/human/CHN/YNCDC-1186/2023	EPI_ISL_17808339	FR.1	5/25/2023	China	Yunnan		BA.2.75*	2023-05-25
36720	SARS-CoV-2/human/CHN/YNCDC-1116/2023	EPI_ISL_17808269	FR.1	5/25/2023	China	Yunnan		BA.2.75*	2023-05-25
36721	SARS-CoV-2/human/CHN/YNCDC-1075/2023	EPI_ISL_17808229	EG.5.1	5/25/2023	China	Yunnan		XBB.1.9*	2023-05-25
36732	SARS-CoV-2/human/CHN/YNCDC-0986/2023	EPI_ISL_17778642	XBB.1.9.1	5/25/2023	China	Yunnan		XBB.1.9*	2023-05-25
36904	hCoV-19/Qinghai/QCDC-HNZYY-126/2023	EPI_ISL_17988006	FL.2.3	5/26/2023	China	Qinghai		XBB.1.9*	2023-05-26
36926	hCoV-19/Henan/XYCDC-0122/2023	EPI_ISL_17816964	XBB.1.5	5/26/2023	China	Henan		XBB.1.5*	2023-05-26
36982	hCoV-19/Qinghai/QHCDC-HD1Y-42/2023	EPI_ISL_17770409	XBB.1.5	5/26/2023	China	Qinghai		XBB.1.5*	2023-05-26
36989	hCoV-19/Sichuan/CDCDC-19-CX1922/2023	EPI_ISL_17735919	XBB.1.9.5	5/26/2023	China	Sichuan	Chengdu	XBB.1.9*	2023-05-26
36996	SARS-CoV-2/human/CHN/XJCDCBOZ-044/2023	EPI_ISL_17836368	FL.5	5/26/2023	China	Xinjiang		XBB.1.9*	2023-05-26
37009	SARS-CoV-2/human/CHN/YNCDC-1002/2023	EPI_ISL_17778701	FE.1.1	5/26/2023	China	Yunnan		Others	2023-05-26
37012	SARS-CoV-2/human/CHN/YNCDC-0991/2023	EPI_ISL_17778745	FR.1	5/26/2023	China	Yunnan		BA.2.75*	2023-05-26
37178	hCoV-19/Jiangsu/SZCDC-611/2023	EPI_ISL_17978434	FE.1.1	5/27/2023	China	Jiangsu		Others	2023-05-27
37181	hCoV-19/Gansu/BYCDC077/2023	EPI_ISL_17951248	FU.1	5/27/2023	China	Gansu	Baiyin	XBB.1.16*	2023-05-27
37191	hCoV-19/Henan/XYCDC-0120/2023	EPI_ISL_17816962	FY.3	5/27/2023	China	Henan		XBB.1.22*	2023-05-27
37243	hCoV-19/Shanghai/SCDC-HG0529-1363/2023	EPI_ISL_17795171	FL.2	5/27/2023	China	Shanghai		XBB.1.9*	2023-05-27
37254	hCoV-19/Jiangxi/JXPX-111/2023	EPI_ISL_17794814	XBB.1.9.1	5/27/2023	China	Jiangxi		XBB.1.9*	2023-05-27
37258	hCoV-19/Sichuan/CDCDC-19-CX1945/2023	EPI_ISL_17778554	XBB.1.16.1	5/27/2023	China	Sichuan	Chengdu	XBB.1.16*	2023-05-27
37262	hCoV-19/Qinghai/QHCDC-HNZYY-72/2023	EPI_ISL_17770414	EG.5.1	5/27/2023	China	Qinghai		XBB.1.9*	2023-05-27
37267	SARS-CoV-2/human/CHN/LNCDC-192-11/2023	EPI_ISL_17850722	FR.1	5/27/2023	China	Liaoning		BA.2.75*	2023-05-27
37268	SARS-CoV-2/human/CHN/LNCDC-187-2/2023	EPI_ISL_17850711	FR.1	5/27/2023	China	Liaoning		BA.2.75*	2023-05-27
37269	SARS-CoV-2/Human/CHN/HLJCDC-1345/2023	EPI_ISL_17850241	FY.3	5/27/2023	China	Heilongjiang		XBB.1.22*	2023-05-27
37272	SARS-CoV-2/human/CHN/XJCDCWLMQ-275/2023	EPI_ISL_17836225	FU.1	5/27/2023	China	Xinjiang		XBB.1.16*	2023-05-27
37278	SARS-CoV-2/human/CHN/YNCDC-1221/2023	EPI_ISL_17808373	FY.3	5/27/2023	China	Yunnan		XBB.1.22*	2023-05-27
37283	SARS-CoV-2/human/CHN/YNCDC-1004/2023	EPI_ISL_17778693	FE.1.1	5/27/2023	China	Yunnan		Others	2023-05-27
37288	SARS-CoV-2/human/CHN/YNCDC-1063/2023	EPI_ISL_17778626	XBB.2.3.5	5/27/2023	China	Yunnan		XBB.2.3*	2023-05-27
37505	hCoV-19/Henan/JZCDC-95/2023	EPI_ISL_17850591	XBB.1.9.2	5/28/2023	China	Henan	Jiaozuo	XBB.1.9*	2023-05-28
37506	hCoV-19/Henan/JZCDC-94/2023	EPI_ISL_17850590	XBB.1.9.2	5/28/2023	China	Henan	Jiaozuo	XBB.1.9*	2023-05-28
37514	hCoV-19/Henan/XYCDC-0125/2023	EPI_ISL_17816967	XBB.1.5.24	5/28/2023	China	Henan		XBB.1.5*	2023-05-28
37515	hCoV-19/Henan/XYCDC-0124/2023	EPI_ISL_17816966	XBB.1.5.24	5/28/2023	China	Henan		XBB.1.5*	2023-05-28
37516	hCoV-19/Henan/XYCDC-0123/2023	EPI_ISL_17816965	FY.3	5/28/2023	China	Henan		XBB.1.22*	2023-05-28
37517	hCoV-19/Henan/XYCDC-0117/2023	EPI_ISL_17816960	XBB.1.16	5/28/2023	China	Henan		XBB.1.16*	2023-05-28
37561	hCoV-19/Shanghai/SCDC-XG05-6916/2023	EPI_ISL_17795458	XBB.1.9.2	5/28/2023	China	Shanghai		XBB.1.9*	2023-05-28
37597	hCoV-19/Shanghai/SCDC-HG0530-1407/2023	EPI_ISL_17795203	XBB.1.16	5/28/2023	China	Shanghai		XBB.1.16*	2023-05-28
37624	hCoV-19/Sichuan/CDCDC-19-CX1935/2023	EPI_ISL_17778549	XBB.1.9.5	5/28/2023	China	Sichuan	Chengdu	XBB.1.9*	2023-05-28
37626	hCoV-19/Qinghai/QHCDC-QHS4Y-208/2023	EPI_ISL_17770415	XBB.1.19.1	5/28/2023	China	Qinghai		Others	2023-05-28
37628	SARS-CoV-2/Human/CHN/HLJCDC-1397/2023	EPI_ISL_17850291	FL.5	5/28/2023	China	Heilongjiang		XBB.1.9*	2023-05-28
37633	SARS-CoV-2/Human/CHN/HLJCDC-1349/2023	EPI_ISL_17850245	FR.1	5/28/2023	China	Heilongjiang		BA.2.75*	2023-05-28
37634	SARS-CoV-2/Human/CHN/HLJCDC-1348/2023	EPI_ISL_17850244	FY.3	5/28/2023	China	Heilongjiang		XBB.1.22*	2023-05-28
37640	SARS-CoV-2/human/CHN/XJCDCBAZ-129/2023	EPI_ISL_17836379	EU.1.1	5/28/2023	China	Xinjiang		XBB.1.5*	2023-05-28
37650	SARS-CoV-2/human/CHN/BTCDC189/2023	EPI_ISL_17785265	FL.4	5/28/2023	China	Xinjiang		XBB.1.9*	2023-05-28
37651	SARS-CoV-2/human/CHN/YNCDC-0998/2023	EPI_ISL_17778761	FY.3	5/28/2023	China	Yunnan		XBB.1.22*	2023-05-28
37655	SARS-CoV-2/human/CHN/YNCDC-1066/2023	EPI_ISL_17778620	XBB.2.3.5	5/28/2023	China	Yunnan		XBB.2.3*	2023-05-28
37962	hCoV-19/Henan/XXCDC-053116/2023	EPI_ISL_18217146	XBB.1.42.2	5/29/2023	China	Henan		Others	2023-05-29
37963	hCoV-19/Henan/XXCDC-053114/2023	EPI_ISL_18217145	XBB.1.9.2	5/29/2023	China	Henan		XBB.1.9*	2023-05-29
37964	hCoV-19/Henan/XXCDC-053115/2023	EPI_ISL_18217142	FY.3.1	5/29/2023	China	Henan		XBB.1.22*	2023-05-29
37965	hCoV-19/Henan/XXCDC-053112/2023	EPI_ISL_18217137	FY.3.1	5/29/2023	China	Henan		XBB.1.22*	2023-05-29
37980	hCoV-19/Jiangsu/TZCDC-072/2023	EPI_ISL_17978461	EG.5.1.1	5/29/2023	China	Jiangsu		XBB.1.9*	2023-05-29
37991	hCoV-19/Qinghai/QHCDC-ETYY-246/2023	EPI_ISL_17951262	XBB.1.5	5/29/2023	China	Qinghai		XBB.1.5*	2023-05-29
37994	hCoV-19/Taiwan/CDC-F83164/2023	EPI_ISL_17879985	BN.1.3	5/29/2023	China	Taiwan		BA.2.75*	2023-05-29
38001	hCoV-19/Fujian/FCDC-SM06006/2023	EPI_ISL_17819884	FR.1	5/29/2023	China	Fujian	Sanming	BA.2.75*	2023-05-29
38002	hCoV-19/Henan/HBCDC-09/2023	EPI_ISL_17816986	FU.1	5/29/2023	China	Henan	Hebi	XBB.1.16*	2023-05-29
38033	hCoV-19/Sichuan/YBCDC-XGCX246/2023	EPI_ISL_17808067	XBB.1.9.1	5/29/2023	China	Sichuan	Yibin	XBB.1.9*	2023-05-29
38036	hCoV-19/Sichuan/YBCDC-XGCX243/2023	EPI_ISL_17808064	FL.2	5/29/2023	China	Sichuan	Yibin	XBB.1.9*	2023-05-29
38044	hCoV-19/Fujian/FCDC-FZLG2305/2023	EPI_ISL_17801807	XBB.1.5.24	5/29/2023	China	Fujian	Fuzhou	XBB.1.5*	2023-05-29
38068	hCoV-19/Shanghai/SCDC-XG05-7115/2023	EPI_ISL_17795487	FL.13.1	5/29/2023	China	Shanghai		XBB.1.9*	2023-05-29
38120	hCoV-19/Jiangxi/JXSR-087/2023	EPI_ISL_17794869	FY.3	5/29/2023	China	Jiangxi		XBB.1.22*	2023-05-29
38126	hCoV-19/Jiangxi/JXJJ-162/2023	EPI_ISL_17794586	FR.1	5/29/2023	China	Jiangxi		BA.2.75*	2023-05-29
38128	hCoV-19/Jiangxi/JXJJ-160/2023	EPI_ISL_17794584	EG.5.1	5/29/2023	China	Jiangxi		XBB.1.9*	2023-05-29
38131	hCoV-19/Jiangxi/JXJJ-157/2023	EPI_ISL_17794581	EG.5.1	5/29/2023	China	Jiangxi		XBB.1.9*	2023-05-29
38141	hCoV-19/Shanxi/SZCDC-SZ029/2023	EPI_ISL_17785358	XBB.1.5.24	5/29/2023	China	Shanxi		XBB.1.5*	2023-05-29
38142	hCoV-19/Shanxi/SZCDC-SZ028/2023	EPI_ISL_17785357	EG.5.1	5/29/2023	China	Shanxi		XBB.1.9*	2023-05-29
38144	hCoV-19/Shanxi/SZCDC-SZ023/2023	EPI_ISL_17785352	FY.3	5/29/2023	China	Shanxi		XBB.1.22*	2023-05-29
38150	SARS-CoV-2/Human/CHN/HLJCDC-1405/2023	EPI_ISL_17850299	EG.5.1	5/29/2023	China	Heilongjiang		XBB.1.9*	2023-05-29
38156	SARS-CoV-2/Human/CHN/HLJCDC-1399/2023	EPI_ISL_17850293	EG.5.1	5/29/2023	China	Heilongjiang		XBB.1.9*	2023-05-29
38157	SARS-CoV-2/Human/CHN/HLJCDC-1398/2023	EPI_ISL_17850292	XBB.1.16	5/29/2023	China	Heilongjiang		XBB.1.16*	2023-05-29
38166	SARS-CoV-2/Human/CHN/HLJCDC-1365/2023	EPI_ISL_17850260	EG.5.1	5/29/2023	China	Heilongjiang		XBB.1.9*	2023-05-29
38169	SARS-CoV-2/Human/CHN/HLJCDC-1362/2023	EPI_ISL_17850257	EG.1	5/29/2023	China	Heilongjiang		XBB.1.9*	2023-05-29
38173	SARS-CoV-2/Human/CHN/HLJCDC-1358/2023	EPI_ISL_17850253	XBB.1.5.24	5/29/2023	China	Heilongjiang		XBB.1.5*	2023-05-29
38180	SARS-CoV-2/Human/CHN/HLJCDC-1347/2023	EPI_ISL_17850243	EG.1	5/29/2023	China	Heilongjiang		XBB.1.9*	2023-05-29
38196	SARS-CoV-2/human/CHN/YNCDC-1154/2023	EPI_ISL_17808307	XBB.2.3	5/29/2023	China	Yunnan		XBB.2.3*	2023-05-29
38503	hCoV-19/Jiangsu/LYGCDC-147/2023	EPI_ISL_17978404	FR.1	5/30/2023	China	Jiangsu		BA.2.75*	2023-05-30
38542	hCoV-19/Shanghai/SCDC-XG06-7486/2023	EPI_ISL_17811258	FL.2	5/30/2023	China	Shanghai		XBB.1.9*	2023-05-30
38545	hCoV-19/Shanghai/SCDC-XG06-7482/2023	EPI_ISL_17811255	XBB.1.9.1	5/30/2023	China	Shanghai		XBB.1.9*	2023-05-30
38556	hCoV-19/Shanghai/SCDC-XG06-7465/2023	EPI_ISL_17811242	EG.5.1	5/30/2023	China	Shanghai		XBB.1.9*	2023-05-30
38593	hCoV-19/Sichuan/GYCDC-CX116/2023	EPI_ISL_17808102	XBB.1.5.24	5/30/2023	China	Sichuan	Guangyuan	XBB.1.5*	2023-05-30
38626	hCoV-19/Shanghai/SCDC-XG06-7299/2023	EPI_ISL_17795536	XBB.1.16	5/30/2023	China	Shanghai		XBB.1.16*	2023-05-30
38632	hCoV-19/Shanghai/SCDC-XG06-7293/2023	EPI_ISL_17795530	XBB.1.5	5/30/2023	China	Shanghai		XBB.1.5*	2023-05-30
38699	SARS-CoV-2/Human/CHN/HLJCDC-1382/2023	EPI_ISL_17850276	EG.5.1	5/30/2023	China	Heilongjiang		XBB.1.9*	2023-05-30
38705	SARS-CoV-2/Human/CHN/HLJCDC-1335/2023	EPI_ISL_17850231	XBB.1.9.1	5/30/2023	China	Heilongjiang		XBB.1.9*	2023-05-30
38707	SARS-CoV-2/Human/CHN/HLJCDC-1333/2023	EPI_ISL_17850229	XBB.1.16	5/30/2023	China	Heilongjiang		XBB.1.16*	2023-05-30
38709	SARS-CoV-2/Human/CHN/HLJCDC-1331/2023	EPI_ISL_17850227	XBB.1.16	5/30/2023	China	Heilongjiang		XBB.1.16*	2023-05-30
38710	SARS-CoV-2/Human/CHN/HLJCDC-1330/2023	EPI_ISL_17850226	FY.3	5/30/2023	China	Heilongjiang		XBB.1.22*	2023-05-30
38716	SARS-CoV-2/human/CHN/YNCDC-1158/2023	EPI_ISL_17808311	FR.1	5/30/2023	China	Yunnan		BA.2.75*	2023-05-30
38719	SARS-CoV-2/human/CHN/YNCDC-1123/2023	EPI_ISL_17808276	XBB.1.9.1	5/30/2023	China	Yunnan		XBB.1.9*	2023-05-30
38724	SARS-CoV-2/human/CHN/YNCDC-1095/2023	EPI_ISL_17808248	FY.3	5/30/2023	China	Yunnan		XBB.1.22*	2023-05-30
38725	SARS-CoV-2/human/CHN/YNCDC-1094/2023	EPI_ISL_17808247	XBB.2.3.2	5/30/2023	China	Yunnan		XBB.2.3*	2023-05-30
38731	SARS-CoV-2/human/CHN/ZKCDC-54/2023	EPI_ISL_17808417	XBB.1.5.24	5/30/2023	China	Henan	Zhoukou	XBB.1.5*	2023-05-30
38872	hCoV-19/Jiangsu/YCCDC-238/2023	EPI_ISL_17978493	FE.1.1	5/31/2023	China	Jiangsu		Others	2023-05-31
38877	hCoV-19/Jiangsu/CZCDC-143/2023	EPI_ISL_17978381	GF.1	5/31/2023	China	Jiangsu		XBB.1.5*	2023-05-31
38923	hCoV-19/Fujian/FCDC-ZZ1150/2023	EPI_ISL_17802017	FL.2	5/31/2023	China	Fujian	Zhangzhou	XBB.1.9*	2023-05-31
38927	hCoV-19/Hubei/HCDC-XG1985/2023	EPI_ISL_17801872	XBB.1.16	5/31/2023	China	Hubei	Xiaogan	XBB.1.16*	2023-05-31
38929	hCoV-19/Hubei/HCDC-HS1954/2023	EPI_ISL_17801817	FU.1	5/31/2023	China	Hubei	Huangshi	XBB.1.16*	2023-05-31
38943	SARS-CoV-2/human/CHN/YNCDC-1225/2023	EPI_ISL_17808377	XBB.1.16	5/31/2023	China	Yunnan		XBB.1.16*	2023-05-31
38948	SARS-CoV-2/human/CHN/YNCDC-1129/2023	EPI_ISL_17808282	FL.2	5/31/2023	China	Yunnan		XBB.1.9*	2023-05-31
38955	SARS-CoV-2/human/CHN/YNCDC-1110/2023	EPI_ISL_17808263	XBB.2.3.3	5/31/2023	China	Yunnan		XBB.2.3*	2023-05-31
39120	hCoV-19/Gansu/TCDC-070415/2023	EPI_ISL_17980908	XBB.1.9.1	6/1/2023	China	Gansu		XBB.1.9*	2023-06-01
39121	hCoV-19/Jiangsu/ZJCDC-063/2023	EPI_ISL_17978506	FL.2.3	6/1/2023	China	Jiangsu		XBB.1.9*	2023-06-01
39122	hCoV-19/Jiangsu/YCCDC-243/2023	EPI_ISL_17978496	FY.3.1	6/1/2023	China	Jiangsu		XBB.1.22*	2023-06-01
39124	hCoV-19/Jiangsu/XZCDC-499/2023	EPI_ISL_17978491	GF.1	6/1/2023	China	Jiangsu		XBB.1.5*	2023-06-01
39125	hCoV-19/Jiangsu/XZCDC-498/2023	EPI_ISL_17978489	GF.1	6/1/2023	China	Jiangsu		XBB.1.5*	2023-06-01
39129	hCoV-19/Shanxi/TYCDC-221/2023	EPI_ISL_17951400	FL.2	6/1/2023	China	Shanxi	Taiyuan	XBB.1.9*	2023-06-01
39130	hCoV-19/Shanxi/TYCDC-216/2023	EPI_ISL_17951396	FL.2	6/1/2023	China	Shanxi	Taiyuan	XBB.1.9*	2023-06-01
39131	hCoV-19/Shanxi/TYCDC-224/2023	EPI_ISL_17951393	XBB.1.16	6/1/2023	China	Shanxi	Taiyuan	XBB.1.16*	2023-06-01
39133	hCoV-19/Shanxi/TYCDC-222/2023	EPI_ISL_17951377	XBB.1.16	6/1/2023	China	Shanxi	Taiyuan	XBB.1.16*	2023-06-01
39135	hCoV-19/Shanxi/TYCDC-215/2023	EPI_ISL_17951372	XBB.1.16	6/1/2023	China	Shanxi	Taiyuan	XBB.1.16*	2023-06-01
39136	hCoV-19/Shanxi/TYCDC-217/2023	EPI_ISL_17951370	FY.3	6/1/2023	China	Shanxi	Taiyuan	XBB.1.22*	2023-06-01
39138	hCoV-19/Shanxi/TYCDC-212/2023	EPI_ISL_17951359	FL.4	6/1/2023	China	Shanxi	Taiyuan	XBB.1.9*	2023-06-01
